Day,Time,Food_Item,Food_Category,Food_SubType,Food_Type,Weather,Price,Previous_Sales,Is_Friday,Is_Weekend,Is_Special_Day,Demand
Wednesday,Evening,Cake_Piece,Packed,Dessert,Veg,Cloudy,220,22,0,0,0,22
Monday,Lunch,Parotta,Fresh,Meal,NonVeg,Rainy,400,27,0,0,1,28
Sunday,Lunch,Chips,Packed,Snack,Veg,Sunny,150,19,0,1,1,19
Thursday,Evening,Veg_Rice,Fresh,Meal,Veg,Sunny,420,27,0,0,1,29
Wednesday,Lunch,Chicken_Rice,Fresh,Meal,NonVeg,Sunny,350,29,0,0,0,33
Monday,Lunch,Samosa,Fresh,Snack,Veg,Rainy,280,7,0,0,0,6
Monday,Morning,Parotta,Fresh,Meal,NonVeg,Rainy,400,21,0,0,0,22
Monday,Morning,Biscuits,Packed,Snack,Veg,Sunny,100,10,0,0,0,10
Wednesday,Evening,Biscuits,Packed,Snack,Veg,Cloudy,100,7,0,0,0,7
Thursday,Lunch,Ice_Cream,Fresh,Dessert,Veg,Rainy,180,23,0,0,1,23
Thursday,Evening,Tea,Fresh,Drink,Veg,Sunny,50,5,0,0,0,5
Monday,Evening,Chips,Packed,Snack,Veg,Rainy,150,22,0,0,0,23
Friday,Evening,Ice_Cream,Fresh,Dessert,Veg,Rainy,180,20,1,0,0,23
Saturday,Lunch,Rice,Fresh,Meal,Veg,Cloudy,300,16,0,1,0,15
Saturday,Morning,Chocolate,Packed,Dessert,Veg,Cloudy,200,25,0,1,0,29
Monday,Evening,Chicken_Rice,Fresh,Meal,NonVeg,Rainy,350,5,0,0,0,4
Tuesday,Lunch,Biscuits,Packed,Snack,Veg,Cloudy,100,7,0,0,1,8
Friday,Evening,Rice,Fresh,Meal,Veg,Sunny,300,7,1,0,1,7
Friday,Lunch,Chicken_Rice,Fresh,Meal,NonVeg,Rainy,350,30,1,0,0,28
Monday,Evening,Samosa,Fresh,Snack,Veg,Sunny,280,26,0,0,1,25
Thursday,Lunch,Cake_Piece,Packed,Dessert,Veg,Cloudy,220,16,0,0,0,14
Friday,Lunch,Rice,Fresh,Meal,Veg,Sunny,300,11,1,0,0,10
Tuesday,Lunch,Tea,Fresh,Drink,Veg,Cloudy,50,12,0,0,0,11
Saturday,Evening,Parotta,Fresh,Meal,NonVeg,Rainy,400,12,0,1,0,12
Friday,Lunch,Chocolate,Packed,Dessert,Veg,Rainy,200,8,1,0,0,9
Thursday,Morning,Ice_Cream,Fresh,Dessert,Veg,Rainy,180,16,0,0,1,17
Monday,Evening,Parotta,Fresh,Meal,NonVeg,Sunny,400,29,0,0,0,30
Monday,Lunch,Parotta,Fresh,Meal,NonVeg,Sunny,400,11,0,0,0,13
Wednesday,Lunch,Chips,Packed,Snack,Veg,Rainy,150,28,0,0,0,26
Saturday,Evening,Chips,Packed,Snack,Veg,Cloudy,150,19,0,1,1,22
Monday,Morning,Chocolate,Packed,Dessert,Veg,Rainy,200,30,0,0,0,33
Wednesday,Evening,Juice,Fresh,Drink,Veg,Sunny,120,10,0,0,0,11
Friday,Lunch,Samosa,Fresh,Snack,Veg,Cloudy,280,10,1,0,0,10
Tuesday,Evening,Chicken_Rice,Fresh,Meal,NonVeg,Cloudy,350,28,0,0,0,27
Wednesday,Evening,Parotta,Fresh,Meal,NonVeg,Cloudy,400,29,0,0,0,31
Sunday,Lunch,Tea,Fresh,Drink,Veg,Cloudy,50,11,0,1,0,12
Wednesday,Lunch,Chips,Packed,Snack,Veg,Sunny,150,5,0,0,1,4
Monday,Evening,Parotta,Fresh,Meal,NonVeg,Sunny,400,14,0,0,0,15
Thursday,Lunch,Juice,Fresh,Drink,Veg,Sunny,120,20,0,0,0,19
Sunday,Lunch,Tea,Fresh,Drink,Veg,Sunny,50,15,0,1,0,15
Sunday,Lunch,Ice_Cream,Fresh,Dessert,Veg,Sunny,180,13,0,1,0,12
Saturday,Morning,Juice,Fresh,Drink,Veg,Rainy,120,20,0,1,0,19
Saturday,Evening,Parotta,Fresh,Meal,NonVeg,Sunny,400,30,0,1,0,28
Saturday,Lunch,Idly,Fresh,Meal,Veg,Sunny,310,20,0,1,0,19
Sunday,Morning,Chocolate,Packed,Dessert,Veg,Sunny,200,23,0,1,0,25
Tuesday,Evening,Veg_Rice,Fresh,Meal,Veg,Rainy,420,13,0,0,0,15
Wednesday,Morning,Biscuits,Packed,Snack,Veg,Rainy,100,6,0,0,1,7
Saturday,Evening,Cake_Piece,Packed,Dessert,Veg,Rainy,220,21,0,1,1,20
Monday,Evening,Juice,Fresh,Drink,Veg,Rainy,120,10,0,0,1,9
Thursday,Lunch,Chicken_Rice,Fresh,Meal,NonVeg,Rainy,350,17,0,0,0,19
Wednesday,Lunch,Tea,Fresh,Drink,Veg,Sunny,50,12,0,0,1,11
Sunday,Morning,Chicken_Rice,Fresh,Meal,NonVeg,Rainy,350,30,0,1,0,35
Friday,Morning,Juice,Fresh,Drink,Veg,Rainy,120,12,1,0,1,14
Saturday,Evening,Samosa,Fresh,Snack,Veg,Rainy,280,27,0,1,0,31
Friday,Evening,Chocolate,Packed,Dessert,Veg,Sunny,200,11,1,0,1,13
Sunday,Lunch,Samosa,Fresh,Snack,Veg,Cloudy,280,23,0,1,0,25
Tuesday,Evening,Cake_Piece,Packed,Dessert,Veg,Rainy,220,14,0,0,1,12
Sunday,Lunch,Cake_Piece,Packed,Dessert,Veg,Cloudy,220,5,0,1,0,5
Friday,Evening,Rice,Fresh,Meal,Veg,Cloudy,300,6,1,0,1,6
Thursday,Evening,Idly,Fresh,Meal,Veg,Sunny,310,16,0,0,1,15
Thursday,Morning,Rice,Fresh,Meal,Veg,Rainy,300,16,0,0,0,17
Friday,Evening,Samosa,Fresh,Snack,Veg,Sunny,280,22,1,0,0,22
Tuesday,Evening,Rice,Fresh,Meal,Veg,Sunny,300,11,0,0,1,11
Thursday,Morning,Chicken_Rice,Fresh,Meal,NonVeg,Rainy,350,8,0,0,1,8
Thursday,Evening,Samosa,Fresh,Snack,Veg,Rainy,280,8,0,0,0,8
Tuesday,Morning,Ice_Cream,Fresh,Dessert,Veg,Sunny,180,21,0,0,0,21
Tuesday,Evening,Biscuits,Packed,Snack,Veg,Cloudy,100,6,0,0,1,5
Wednesday,Evening,Idly,Fresh,Meal,Veg,Sunny,310,11,0,0,0,10
Friday,Evening,Biscuits,Packed,Snack,Veg,Sunny,100,16,1,0,0,17
Tuesday,Evening,Samosa,Fresh,Snack,Veg,Rainy,280,28,0,0,0,29
Wednesday,Lunch,Veg_Rice,Fresh,Meal,Veg,Rainy,420,24,0,0,0,22
Friday,Evening,Chocolate,Packed,Dessert,Veg,Sunny,200,22,1,0,0,25
Saturday,Lunch,Veg_Rice,Fresh,Meal,Veg,Rainy,420,23,0,1,0,21
Sunday,Morning,Rice,Fresh,Meal,Veg,Cloudy,300,30,0,1,0,34
Thursday,Morning,Tea,Fresh,Drink,Veg,Rainy,50,15,0,0,0,16
Tuesday,Evening,Juice,Fresh,Drink,Veg,Cloudy,120,15,0,0,0,15
Wednesday,Evening,Samosa,Fresh,Snack,Veg,Cloudy,280,15,0,0,0,16
Tuesday,Lunch,Chips,Packed,Snack,Veg,Rainy,150,12,0,0,0,13
Sunday,Evening,Juice,Fresh,Drink,Veg,Rainy,120,7,0,1,0,7
Thursday,Morning,Biscuits,Packed,Snack,Veg,Sunny,100,7,0,0,1,8
Sunday,Morning,Rice,Fresh,Meal,Veg,Sunny,300,21,0,1,1,22
Tuesday,Morning,Parotta,Fresh,Meal,NonVeg,Rainy,400,9,0,0,0,8
Friday,Morning,Veg_Rice,Fresh,Meal,Veg,Rainy,420,9,1,0,0,8
Wednesday,Morning,Ice_Cream,Fresh,Dessert,Veg,Sunny,180,5,0,0,1,5
Tuesday,Lunch,Chocolate,Packed,Dessert,Veg,Rainy,200,9,0,0,0,10
Sunday,Lunch,Chips,Packed,Snack,Veg,Sunny,150,20,0,1,0,23
Wednesday,Lunch,Idly,Fresh,Meal,Veg,Cloudy,310,16,0,0,0,14
Tuesday,Evening,Tea,Fresh,Drink,Veg,Cloudy,50,26,0,0,0,30
Friday,Lunch,Samosa,Fresh,Snack,Veg,Rainy,280,19,1,0,1,17
Thursday,Evening,Chips,Packed,Snack,Veg,Rainy,150,6,0,0,1,6
Friday,Morning,Parotta,Fresh,Meal,NonVeg,Sunny,400,25,1,0,0,28
Tuesday,Evening,Idly,Fresh,Meal,Veg,Rainy,310,12,0,0,0,13
Wednesday,Evening,Idly,Fresh,Meal,Veg,Sunny,310,20,0,0,0,21
Sunday,Morning,Rice,Fresh,Meal,Veg,Rainy,300,20,0,1,0,23
Thursday,Evening,Rice,Fresh,Meal,Veg,Rainy,300,24,0,0,0,25
Monday,Evening,Ice_Cream,Fresh,Dessert,Veg,Sunny,180,28,0,0,0,25
Monday,Evening,Chicken_Rice,Fresh,Meal,NonVeg,Sunny,350,8,0,0,0,8
Wednesday,Evening,Idly,Fresh,Meal,Veg,Rainy,310,14,0,0,0,13
Tuesday,Evening,SoftDrink,Packed,Drink,Veg,Rainy,180,25,0,0,1,28
Monday,Lunch,Rice,Fresh,Meal,Veg,Rainy,300,11,0,0,1,11
Tuesday,Evening,Chocolate,Packed,Dessert,Veg,Rainy,200,30,0,0,1,30
Tuesday,Morning,Ice_Cream,Fresh,Dessert,Veg,Cloudy,180,5,0,0,1,4
Sunday,Evening,Cake_Piece,Packed,Dessert,Veg,Rainy,220,10,0,1,0,9
Tuesday,Morning,Idly,Fresh,Meal,Veg,Rainy,310,29,0,0,0,32
Tuesday,Morning,Cake_Piece,Packed,Dessert,Veg,Cloudy,220,20,0,0,0,20
Saturday,Lunch,Ice_Cream,Fresh,Dessert,Veg,Cloudy,180,26,0,1,0,25
Monday,Evening,Rice,Fresh,Meal,Veg,Sunny,300,30,0,0,0,33
Wednesday,Morning,Ice_Cream,Fresh,Dessert,Veg,Rainy,180,8,0,0,0,8
Thursday,Morning,Cake_Piece,Packed,Dessert,Veg,Rainy,220,25,0,0,0,23
Wednesday,Evening,Rice,Fresh,Meal,Veg,Sunny,300,7,0,0,0,7
Sunday,Evening,Biscuits,Packed,Snack,Veg,Sunny,100,9,0,1,0,8
Thursday,Evening,Chocolate,Packed,Dessert,Veg,Cloudy,200,18,0,0,1,19
Saturday,Lunch,Cake_Piece,Packed,Dessert,Veg,Rainy,220,16,0,1,1,14
Monday,Morning,Chicken_Rice,Fresh,Meal,NonVeg,Sunny,350,16,0,0,0,14
Sunday,Lunch,Ice_Cream,Fresh,Dessert,Veg,Rainy,180,30,0,1,1,31
Tuesday,Morning,Chips,Packed,Snack,Veg,Rainy,150,13,0,0,1,14
Thursday,Morning,Chips,Packed,Snack,Veg,Cloudy,150,14,0,0,0,13
Saturday,Evening,Chocolate,Packed,Dessert,Veg,Cloudy,200,14,0,1,0,16
Wednesday,Evening,Idly,Fresh,Meal,Veg,Sunny,310,30,0,0,0,33
Saturday,Lunch,Chicken_Rice,Fresh,Meal,NonVeg,Cloudy,350,15,0,1,0,17
Saturday,Morning,Juice,Fresh,Drink,Veg,Sunny,120,30,0,1,0,31
Tuesday,Lunch,Rice,Fresh,Meal,Veg,Sunny,300,23,0,0,0,24
Tuesday,Morning,Tea,Fresh,Drink,Veg,Cloudy,50,10,0,0,1,11
Sunday,Evening,Juice,Fresh,Drink,Veg,Sunny,120,11,0,1,0,10
Saturday,Evening,SoftDrink,Packed,Drink,Veg,Cloudy,180,10,0,1,0,9
Wednesday,Evening,Chicken_Rice,Fresh,Meal,NonVeg,Cloudy,350,13,0,0,0,12
Tuesday,Lunch,Cake_Piece,Packed,Dessert,Veg,Cloudy,220,7,0,0,0,7
Monday,Lunch,Idly,Fresh,Meal,Veg,Rainy,310,11,0,0,0,10
Tuesday,Lunch,Chicken_Rice,Fresh,Meal,NonVeg,Rainy,350,11,0,0,0,11
Friday,Morning,Chocolate,Packed,Dessert,Veg,Cloudy,200,8,1,0,0,8
Friday,Lunch,SoftDrink,Packed,Drink,Veg,Cloudy,180,18,1,0,0,16
Wednesday,Morning,Chips,Packed,Snack,Veg,Rainy,150,19,0,0,0,20
Thursday,Lunch,Tea,Fresh,Drink,Veg,Rainy,50,14,0,0,0,14
Tuesday,Lunch,Chicken_Rice,Fresh,Meal,NonVeg,Cloudy,350,8,0,0,0,8
Thursday,Evening,Chicken_Rice,Fresh,Meal,NonVeg,Sunny,350,7,0,0,0,6
Friday,Evening,Veg_Rice,Fresh,Meal,Veg,Cloudy,420,7,1,0,0,7
Saturday,Morning,SoftDrink,Packed,Drink,Veg,Cloudy,180,15,0,1,0,15
Wednesday,Evening,Biscuits,Packed,Snack,Veg,Cloudy,100,30,0,0,0,29
Thursday,Evening,Parotta,Fresh,Meal,NonVeg,Cloudy,400,15,0,0,0,14
Wednesday,Lunch,Chips,Packed,Snack,Veg,Sunny,150,26,0,0,0,27
Monday,Evening,Parotta,Fresh,Meal,NonVeg,Rainy,400,28,0,0,0,27
Sunday,Evening,Samosa,Fresh,Snack,Veg,Sunny,280,6,0,1,1,5
Thursday,Morning,SoftDrink,Packed,Drink,Veg,Sunny,180,8,0,0,0,8
Saturday,Evening,Samosa,Fresh,Snack,Veg,Rainy,280,11,0,1,0,10
Tuesday,Lunch,Rice,Fresh,Meal,Veg,Rainy,300,6,0,0,1,5
Wednesday,Lunch,Ice_Cream,Fresh,Dessert,Veg,Cloudy,180,22,0,0,0,22
Monday,Evening,Veg_Rice,Fresh,Meal,Veg,Cloudy,420,16,0,0,0,16
Saturday,Evening,Chips,Packed,Snack,Veg,Rainy,150,17,0,1,0,17
Sunday,Morning,Ice_Cream,Fresh,Dessert,Veg,Rainy,180,6,0,1,0,6
Wednesday,Morning,SoftDrink,Packed,Drink,Veg,Rainy,180,21,0,0,1,22
Sunday,Morning,Biscuits,Packed,Snack,Veg,Cloudy,100,20,0,1,0,18
Monday,Morning,Chicken_Rice,Fresh,Meal,NonVeg,Sunny,350,13,0,0,0,15
Monday,Evening,SoftDrink,Packed,Drink,Veg,Sunny,180,21,0,0,0,20
Saturday,Evening,Parotta,Fresh,Meal,NonVeg,Rainy,400,12,0,1,0,13
Friday,Lunch,Juice,Fresh,Drink,Veg,Cloudy,120,28,1,0,0,28
Saturday,Morning,Parotta,Fresh,Meal,NonVeg,Rainy,400,15,0,1,0,16
Sunday,Evening,Chocolate,Packed,Dessert,Veg,Cloudy,200,17,0,1,1,16
Sunday,Morning,Idly,Fresh,Meal,Veg,Cloudy,310,25,0,1,1,23
Friday,Morning,SoftDrink,Packed,Drink,Veg,Cloudy,180,28,1,0,0,26
Sunday,Evening,Biscuits,Packed,Snack,Veg,Sunny,100,10,0,1,0,11
Saturday,Morning,Chips,Packed,Snack,Veg,Cloudy,150,19,0,1,0,17
Tuesday,Lunch,Idly,Fresh,Meal,Veg,Sunny,310,17,0,0,1,17
Monday,Lunch,Idly,Fresh,Meal,Veg,Sunny,310,17,0,0,1,16
Thursday,Evening,Samosa,Fresh,Snack,Veg,Sunny,280,25,0,0,0,23
Wednesday,Lunch,Chocolate,Packed,Dessert,Veg,Cloudy,200,17,0,0,0,16
Saturday,Morning,Samosa,Fresh,Snack,Veg,Rainy,280,8,0,1,0,8
Sunday,Lunch,Tea,Fresh,Drink,Veg,Rainy,50,20,0,1,0,23
Thursday,Evening,Idly,Fresh,Meal,Veg,Rainy,310,12,0,0,0,10
Monday,Lunch,Chips,Packed,Snack,Veg,Cloudy,150,17,0,0,0,18
Monday,Evening,Tea,Fresh,Drink,Veg,Rainy,50,13,0,0,0,15
Friday,Lunch,Biscuits,Packed,Snack,Veg,Cloudy,100,7,1,0,0,6
Thursday,Lunch,Veg_Rice,Fresh,Meal,Veg,Cloudy,420,18,0,0,0,17
Wednesday,Lunch,Chocolate,Packed,Dessert,Veg,Cloudy,200,28,0,0,0,30
Wednesday,Evening,Idly,Fresh,Meal,Veg,Cloudy,310,15,0,0,0,15
Friday,Evening,Veg_Rice,Fresh,Meal,Veg,Sunny,420,11,1,0,1,10
Sunday,Morning,Ice_Cream,Fresh,Dessert,Veg,Rainy,180,22,0,1,1,20
Tuesday,Morning,Rice,Fresh,Meal,Veg,Cloudy,300,7,0,0,0,7
Thursday,Morning,Idly,Fresh,Meal,Veg,Rainy,310,25,0,0,0,26
Monday,Evening,Veg_Rice,Fresh,Meal,Veg,Rainy,420,10,0,0,1,10
Sunday,Lunch,Chips,Packed,Snack,Veg,Cloudy,150,15,0,1,0,14
Saturday,Evening,Ice_Cream,Fresh,Dessert,Veg,Rainy,180,20,0,1,0,21
Friday,Lunch,Juice,Fresh,Drink,Veg,Sunny,120,26,1,0,0,29
Saturday,Morning,Idly,Fresh,Meal,Veg,Sunny,310,20,0,1,0,21
Sunday,Morning,Tea,Fresh,Drink,Veg,Sunny,50,18,0,1,0,20
Sunday,Morning,Juice,Fresh,Drink,Veg,Sunny,120,19,0,1,0,21
Monday,Evening,Samosa,Fresh,Snack,Veg,Sunny,280,21,0,0,1,22
Wednesday,Lunch,Parotta,Fresh,Meal,NonVeg,Cloudy,400,15,0,0,1,14
Wednesday,Morning,Rice,Fresh,Meal,Veg,Sunny,300,25,0,0,1,28
Friday,Morning,Chocolate,Packed,Dessert,Veg,Sunny,200,28,1,0,0,25
Monday,Lunch,Tea,Fresh,Drink,Veg,Sunny,50,30,0,0,0,33
Sunday,Evening,Idly,Fresh,Meal,Veg,Cloudy,310,12,0,1,0,10
Friday,Lunch,Samosa,Fresh,Snack,Veg,Rainy,280,16,1,0,1,16
Saturday,Lunch,Biscuits,Packed,Snack,Veg,Cloudy,100,30,0,1,0,33
Sunday,Evening,Ice_Cream,Fresh,Dessert,Veg,Rainy,180,29,0,1,1,27
Wednesday,Evening,Chips,Packed,Snack,Veg,Cloudy,150,28,0,0,0,33
Sunday,Morning,Idly,Fresh,Meal,Veg,Cloudy,310,12,0,1,0,13
Sunday,Morning,Tea,Fresh,Drink,Veg,Rainy,50,27,0,1,0,31
Wednesday,Morning,Ice_Cream,Fresh,Dessert,Veg,Sunny,180,22,0,0,0,25
Friday,Morning,SoftDrink,Packed,Drink,Veg,Sunny,180,27,1,0,1,31
Thursday,Lunch,Ice_Cream,Fresh,Dessert,Veg,Rainy,180,24,0,0,0,24
Friday,Evening,Veg_Rice,Fresh,Meal,Veg,Sunny,420,15,1,0,1,14
Friday,Lunch,Parotta,Fresh,Meal,NonVeg,Sunny,400,14,1,0,0,13
Wednesday,Morning,Chicken_Rice,Fresh,Meal,NonVeg,Rainy,350,18,0,0,0,16
Friday,Morning,Cake_Piece,Packed,Dessert,Veg,Sunny,220,6,1,0,0,6
Saturday,Evening,Ice_Cream,Fresh,Dessert,Veg,Sunny,180,16,0,1,1,15
Friday,Evening,Chocolate,Packed,Dessert,Veg,Sunny,200,15,1,0,0,13
Sunday,Lunch,Rice,Fresh,Meal,Veg,Sunny,300,11,0,1,0,12
Sunday,Evening,SoftDrink,Packed,Drink,Veg,Sunny,180,30,0,1,1,29
Friday,Morning,Chocolate,Packed,Dessert,Veg,Sunny,200,11,1,0,0,12
Monday,Morning,Idly,Fresh,Meal,Veg,Rainy,310,29,0,0,0,31
Thursday,Morning,Rice,Fresh,Meal,Veg,Cloudy,300,30,0,0,0,30
Wednesday,Lunch,Idly,Fresh,Meal,Veg,Rainy,310,17,0,0,1,17
Thursday,Morning,Chocolate,Packed,Dessert,Veg,Sunny,200,11,0,0,0,11
Friday,Evening,Juice,Fresh,Drink,Veg,Cloudy,120,30,1,0,0,32
Thursday,Morning,Biscuits,Packed,Snack,Veg,Cloudy,100,11,0,0,0,10
Wednesday,Morning,Juice,Fresh,Drink,Veg,Rainy,120,19,0,0,0,17
Tuesday,Morning,Ice_Cream,Fresh,Dessert,Veg,Cloudy,180,17,0,0,0,19
Tuesday,Evening,SoftDrink,Packed,Drink,Veg,Rainy,180,14,0,0,0,13
Sunday,Evening,Parotta,Fresh,Meal,NonVeg,Rainy,400,26,0,1,0,26
Thursday,Morning,Tea,Fresh,Drink,Veg,Cloudy,50,19,0,0,1,17
Wednesday,Morning,Ice_Cream,Fresh,Dessert,Veg,Cloudy,180,21,0,0,0,23
Monday,Evening,Juice,Fresh,Drink,Veg,Sunny,120,19,0,0,0,20
Tuesday,Morning,Samosa,Fresh,Snack,Veg,Rainy,280,18,0,0,0,20
Monday,Morning,Parotta,Fresh,Meal,NonVeg,Cloudy,400,30,0,0,0,34
Saturday,Lunch,Chocolate,Packed,Dessert,Veg,Rainy,200,15,0,1,0,13
Sunday,Evening,Tea,Fresh,Drink,Veg,Sunny,50,17,0,1,0,18
Wednesday,Lunch,Veg_Rice,Fresh,Meal,Veg,Sunny,420,8,0,0,0,7
Saturday,Evening,Rice,Fresh,Meal,Veg,Cloudy,300,18,0,1,1,17
Tuesday,Evening,Samosa,Fresh,Snack,Veg,Sunny,280,16,0,0,1,16
Sunday,Morning,SoftDrink,Packed,Drink,Veg,Cloudy,180,25,0,1,0,24
Thursday,Evening,Juice,Fresh,Drink,Veg,Cloudy,120,16,0,0,1,17
Friday,Evening,Samosa,Fresh,Snack,Veg,Rainy,280,23,1,0,0,23
Friday,Evening,Tea,Fresh,Drink,Veg,Cloudy,50,27,1,0,0,25
Thursday,Evening,Ice_Cream,Fresh,Dessert,Veg,Sunny,180,25,0,0,0,29
Friday,Morning,Ice_Cream,Fresh,Dessert,Veg,Sunny,180,10,1,0,0,11
Sunday,Lunch,Idly,Fresh,Meal,Veg,Sunny,310,8,0,1,0,7
Wednesday,Evening,Chips,Packed,Snack,Veg,Rainy,150,29,0,0,1,29
Friday,Lunch,Ice_Cream,Fresh,Dessert,Veg,Sunny,180,27,1,0,0,27
Saturday,Morning,Ice_Cream,Fresh,Dessert,Veg,Sunny,180,8,0,1,1,9
Wednesday,Morning,SoftDrink,Packed,Drink,Veg,Sunny,180,11,0,0,0,12
Tuesday,Evening,Parotta,Fresh,Meal,NonVeg,Sunny,400,10,0,0,0,9
Friday,Morning,Rice,Fresh,Meal,Veg,Sunny,300,18,1,0,1,20
Sunday,Morning,Tea,Fresh,Drink,Veg,Cloudy,50,14,0,1,1,13
Tuesday,Evening,Chocolate,Packed,Dessert,Veg,Cloudy,200,29,0,0,0,34
Sunday,Morning,Ice_Cream,Fresh,Dessert,Veg,Cloudy,180,25,0,1,0,24
Sunday,Lunch,Veg_Rice,Fresh,Meal,Veg,Cloudy,420,14,0,1,1,15
Saturday,Evening,Tea,Fresh,Drink,Veg,Cloudy,50,10,0,1,1,10
Monday,Morning,Rice,Fresh,Meal,Veg,Rainy,300,15,0,0,0,17
Monday,Morning,Ice_Cream,Fresh,Dessert,Veg,Rainy,180,24,0,0,0,21
Thursday,Evening,Idly,Fresh,Meal,Veg,Rainy,310,28,0,0,0,30
Tuesday,Lunch,Cake_Piece,Packed,Dessert,Veg,Rainy,220,29,0,0,0,26
Sunday,Lunch,Tea,Fresh,Drink,Veg,Sunny,50,12,0,1,0,12
Monday,Evening,Idly,Fresh,Meal,Veg,Rainy,310,11,0,0,1,10
Tuesday,Lunch,Ice_Cream,Fresh,Dessert,Veg,Sunny,180,20,0,0,0,22
Monday,Morning,Veg_Rice,Fresh,Meal,Veg,Rainy,420,18,0,0,0,18
Saturday,Lunch,Tea,Fresh,Drink,Veg,Sunny,50,20,0,1,0,18
Wednesday,Lunch,Samosa,Fresh,Snack,Veg,Rainy,280,14,0,0,0,12
Sunday,Morning,Samosa,Fresh,Snack,Veg,Rainy,280,5,0,1,1,5
Wednesday,Lunch,SoftDrink,Packed,Drink,Veg,Sunny,180,12,0,0,0,14
Wednesday,Morning,Idly,Fresh,Meal,Veg,Rainy,310,17,0,0,1,17
Tuesday,Morning,Chocolate,Packed,Dessert,Veg,Rainy,200,22,0,0,1,24
Sunday,Morning,Chocolate,Packed,Dessert,Veg,Sunny,200,9,0,1,0,10
Saturday,Evening,Rice,Fresh,Meal,Veg,Rainy,300,8,0,1,0,9
Wednesday,Evening,Biscuits,Packed,Snack,Veg,Cloudy,100,6,0,0,0,7
Tuesday,Lunch,Chips,Packed,Snack,Veg,Rainy,150,25,0,0,1,28
Tuesday,Morning,Parotta,Fresh,Meal,NonVeg,Cloudy,400,7,0,0,0,7
Thursday,Evening,Cake_Piece,Packed,Dessert,Veg,Rainy,220,23,0,0,1,25
Friday,Lunch,Idly,Fresh,Meal,Veg,Sunny,310,29,1,0,0,34
Thursday,Lunch,SoftDrink,Packed,Drink,Veg,Rainy,180,22,0,0,0,26
Thursday,Evening,Chicken_Rice,Fresh,Meal,NonVeg,Rainy,350,24,0,0,0,23
Friday,Morning,Idly,Fresh,Meal,Veg,Rainy,310,15,1,0,0,13
Sunday,Evening,Tea,Fresh,Drink,Veg,Rainy,50,30,0,1,0,35
Saturday,Evening,Parotta,Fresh,Meal,NonVeg,Sunny,400,17,0,1,0,16
Thursday,Morning,Chicken_Rice,Fresh,Meal,NonVeg,Rainy,350,16,0,0,0,14
Saturday,Evening,Idly,Fresh,Meal,Veg,Rainy,310,25,0,1,1,24
Tuesday,Morning,Ice_Cream,Fresh,Dessert,Veg,Sunny,180,19,0,0,0,21
Sunday,Evening,Rice,Fresh,Meal,Veg,Sunny,300,10,0,1,0,11
Sunday,Lunch,SoftDrink,Packed,Drink,Veg,Rainy,180,22,0,1,0,23
Friday,Morning,Chicken_Rice,Fresh,Meal,NonVeg,Cloudy,350,22,1,0,0,25
Saturday,Evening,Cake_Piece,Packed,Dessert,Veg,Cloudy,220,23,0,1,0,22
Friday,Morning,Cake_Piece,Packed,Dessert,Veg,Cloudy,220,8,1,0,0,9
Friday,Lunch,Chocolate,Packed,Dessert,Veg,Cloudy,200,20,1,0,0,20
Tuesday,Morning,Juice,Fresh,Drink,Veg,Rainy,120,17,0,0,0,18
Monday,Morning,Chocolate,Packed,Dessert,Veg,Sunny,200,30,0,0,0,31
Wednesday,Lunch,Idly,Fresh,Meal,Veg,Sunny,310,17,0,0,0,17
Sunday,Morning,SoftDrink,Packed,Drink,Veg,Cloudy,180,16,0,1,1,18
Tuesday,Evening,SoftDrink,Packed,Drink,Veg,Sunny,180,28,0,0,1,26
Monday,Evening,Chicken_Rice,Fresh,Meal,NonVeg,Sunny,350,24,0,0,0,25
Friday,Morning,Parotta,Fresh,Meal,NonVeg,Sunny,400,18,1,0,0,20
Sunday,Morning,Chocolate,Packed,Dessert,Veg,Rainy,200,30,0,1,0,31
Wednesday,Morning,Tea,Fresh,Drink,Veg,Rainy,50,14,0,0,1,13
Friday,Morning,Samosa,Fresh,Snack,Veg,Rainy,280,16,1,0,0,16
Thursday,Lunch,Idly,Fresh,Meal,Veg,Rainy,310,12,0,0,1,11
Monday,Evening,Chicken_Rice,Fresh,Meal,NonVeg,Cloudy,350,5,0,0,1,5
Tuesday,Evening,Idly,Fresh,Meal,Veg,Cloudy,310,19,0,0,0,18
Friday,Evening,Cake_Piece,Packed,Dessert,Veg,Rainy,220,10,1,0,0,9
Wednesday,Evening,Tea,Fresh,Drink,Veg,Rainy,50,21,0,0,0,19
Thursday,Evening,SoftDrink,Packed,Drink,Veg,Rainy,180,6,0,0,0,6
Saturday,Lunch,Juice,Fresh,Drink,Veg,Rainy,120,10,0,1,0,9
Tuesday,Morning,Veg_Rice,Fresh,Meal,Veg,Cloudy,420,29,0,0,1,29
Thursday,Evening,Tea,Fresh,Drink,Veg,Cloudy,50,12,0,0,1,12
Saturday,Lunch,Ice_Cream,Fresh,Dessert,Veg,Cloudy,180,25,0,1,0,24
Friday,Evening,Idly,Fresh,Meal,Veg,Sunny,310,22,1,0,0,23
Saturday,Lunch,Ice_Cream,Fresh,Dessert,Veg,Sunny,180,23,0,1,0,25
Friday,Evening,Samosa,Fresh,Snack,Veg,Rainy,280,13,1,0,1,14
